"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000091262",53.4209603979305,-1.22792953775984,0.351812364185968,-3.49029671143325,0.000482484535292579,0.00582249265896902
"ENSG00000091317",2266.21918474758,0.63828353145549,0.10923313866326,5.84331402783515,5.11724209604576e-09,2.51625427092899e-07
"ENSG00000091409",329.17347446293,0.56173598095924,0.459867067321418,1.22151817530918,0.221889888283341,0.509195977416936
"ENSG00000091428",40.6205526174365,-0.860648240780595,0.49631140722603,-1.73408917919277,0.0829022611730522,0.280696343721412
"ENSG00000091436",4825.63578235643,-0.0744025859549604,0.107331094507591,-0.693206253940682,0.488180124015412,0.761677851602601
"ENSG00000091482",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000091483",952.492137678627,0.376201964161189,0.147578868938234,2.54915874384861,0.0107983135225352,0.068484279019596
"ENSG00000091490",1649.45745116759,-0.533293882707458,0.291418239883032,-1.82999486552904,0.0672507066132697,0.245483719368033
"ENSG00000091513",34.0504530801864,-0.0306991404618768,0.527135359457231,-0.0582376801538914,0.953559307218449,0.988896376788044
"ENSG00000091527",4909.37066465247,0.730988748285813,0.111041685844936,6.58301198080335,4.61011978276296e-11,3.34862396588488e-09
"ENSG00000091536",54.1555982756768,-0.0459396769461036,0.313128043919367,-0.146712112946145,0.883359257319696,0.966741197949189
"ENSG00000091542",1626.96543697862,-0.0203668480623919,0.103402334508707,-0.196967004266978,0.843853358718646,0.955179428062679
"ENSG00000091583",1.94426281218993,1.14384488627136,1.26644334685908,0.90319467436757,0.366422583869664,NA
"ENSG00000091592",1551.91364572056,-0.543277971220069,0.150627495290839,-3.60676495463914,0.000310038263721102,0.00405136281626928
"ENSG00000091622",33.4558855108443,-0.383498774973667,0.410786346242922,-0.933572350885493,0.350524533205089,0.653875227198504
"ENSG00000091640",790.3896508201,0.143345723919721,0.174917332880686,0.819505543327141,0.41249804057078,0.707383135308305
"ENSG00000091651",80.7968609167202,-0.230096699067317,0.216404277383867,-1.06327241701957,0.287658430063172,0.590094124545654
"ENSG00000091656",859.242780536422,-0.222769509880467,0.247781385478425,-0.899056680348832,0.368622470668403,0.669318704984171
"ENSG00000091664",0,NA,NA,NA,NA,NA
"ENSG00000091704",4.72746442165928,-0.477108922730334,1.04142009162368,-0.458133011421424,0.646856883478825,NA
"ENSG00000091732",254.604674533245,-0.0403371849338523,0.140011205383265,-0.288099690474301,0.773270429550185,0.925756744263357
"ENSG00000091831",36.5958001379894,-1.08338427008638,0.512555682915461,-2.1136908753484,0.0345416783564023,0.155466651211266
"ENSG00000091844",88.0188526019801,-0.705264847160264,0.40865555192858,-1.7258173633807,0.0843802750614039,0.283670711613694
"ENSG00000091879",8.29748769896252,-0.1773894806459,0.65896242124664,-0.26919513909505,0.787779520697197,NA
"ENSG00000091947",416.558216562487,-0.114418041181995,0.141814691279644,-0.806813738051823,0.419773802966732,0.713270117060143
"ENSG00000091972",55.1629029824594,-0.519097063011318,0.540116426691888,-0.961083643003954,0.336510113363957,0.641582854982904
"ENSG00000091986",176695.692825128,0.103669297915527,0.325838861351628,0.318161245363711,0.750362628205477,0.916313948724627
"ENSG00000092009",1.83136458744957,-0.366795953635315,1.37770137313691,-0.266237633777014,0.790056201040634,NA
"ENSG00000092010",1472.20582675604,-0.105328506615075,0.0966266242113255,-1.09005677756804,0.275688134232209,0.576369905076079
"ENSG00000092020",399.12989572635,0.0872482094802225,0.218857534808563,0.398652984721497,0.690148914821549,0.887820038645405
"ENSG00000092036",448.235268919093,0.161688356758296,0.172822972044295,0.935572133991856,0.349493527523314,0.653209226788966
"ENSG00000092051",0.792638806919197,-3.03181476776633,2.61723743340929,-1.15840264588337,0.24669975991615,NA
"ENSG00000092054",0,NA,NA,NA,NA,NA
"ENSG00000092067",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000092068",1865.19707622379,0.794942913099302,0.315749121643528,2.51764093265403,0.0118143693889397,0.0733745764513536
"ENSG00000092094",303.991880923453,-0.366860165625315,0.114868519463249,-3.19373982827982,0.00140442626930845,0.0138476795889821
"ENSG00000092096",396.084673231283,-0.222618731686795,0.21347370593574,-1.04283912021374,0.297022809623571,0.600626063988141
"ENSG00000092098",658.082867690714,-0.0910942226247592,0.120674889023926,-0.754873059023059,0.45032515211404,0.735249507197837
"ENSG00000092108",1085.93841859322,0.0617084996905007,0.118911792718382,0.518943481380729,0.603800154929886,0.839566043556107
"ENSG00000092140",327.696920330048,0.10836597814441,0.153555599382458,0.705711667827269,0.480367463493002,0.756491776964926
"ENSG00000092148",6289.3262509226,-0.0781437063059177,0.201561006419543,-0.38769257851027,0.698243548566371,0.891569842109305
"ENSG00000092199",5094.63360956799,0.03213274182635,0.0874243424019401,0.367549139559063,0.713209444679426,0.899005995811062
"ENSG00000092200",5.31544125502255,-0.497285351066561,0.711577728379809,-0.698848953857549,0.48464643133129,NA
"ENSG00000092201",2465.23661258565,-0.0210114853386224,0.072940879927276,-0.288061857213285,0.773299389157792,0.925756744263357
"ENSG00000092203",1563.31672559432,-0.0207021462372254,0.131493767765773,-0.157438231400454,0.87489948483953,0.9640711563741
"ENSG00000092208",82.6524778772458,-0.034768482887981,0.236401374738027,-0.147073945430776,0.88307365475339,0.966741197949189
"ENSG00000092295",15.1300381904957,-0.353542611182064,0.587263463541956,-0.602017038570298,0.547162795753072,0.801506967954374
"ENSG00000092330",755.873741187407,-0.137935878445822,0.103570317096988,-1.33180898072034,0.182922966110213,0.455802619568802
"ENSG00000092345",0.605462867063329,-1.56179845716132,2.94606683975855,-0.530130014731547,0.596021790074291,NA
"ENSG00000092377",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000092421",51.1886555963312,0.0562795605348253,0.458234103653501,0.1228183587518,0.902250936143266,0.972341165340333
"ENSG00000092439",2020.71647368619,0.180980073097426,0.142177602663203,1.27291549236584,0.203048031132332,0.48381491916759
"ENSG00000092445",480.17795580513,-0.41742819021495,0.197041577038262,-2.11847771667952,0.0341346301438004,0.15449054666473
"ENSG00000092470",93.0556484839063,-0.361993177594616,0.216314783351236,-1.67345556316805,0.0942376474508827,0.30548029828843
"ENSG00000092529",215.415693082886,0.620385372728998,0.243479841227895,2.54799481386356,0.0108344081718118,0.0686269810799207
"ENSG00000092531",1211.60530520596,0.0665967705367691,0.194746495294364,0.34196646484501,0.732376129649893,0.907468366655869
"ENSG00000092607",2.87201857322109,-0.232915247731213,1.03787273005443,-0.224416001101596,0.822433621110043,NA
"ENSG00000092621",1241.44615445827,-1.4161867848077,0.280038564898589,-5.05711342050532,4.25650106756726e-07,1.31829670078336e-05
"ENSG00000092758",4.71661767948467,0.114897166077497,0.776569873849067,0.147954704330738,0.882378515423687,NA
"ENSG00000092820",1597.10373047859,0.0588212892665006,0.19754107012791,0.29776739200822,0.765880703616172,0.922294570707671
"ENSG00000092841",12461.7673228204,0.616389015272375,0.175027842090454,3.5216626561266,0.000428849488485685,0.00529765538590187
"ENSG00000092847",1013.08583834465,-0.411544488854271,0.107785172703836,-3.818192043771,0.00013443326130069,0.00203996491750582
"ENSG00000092850",3.06494565213961,0.784938095452716,1.08288716239478,0.724856774289247,0.468539901426848,NA
"ENSG00000092853",42.2073826626321,-1.41285794640484,0.43780119962202,-3.22716782782835,0.00125022107254427,0.0125560995647765
"ENSG00000092871",439.842901906707,0.149150762204799,0.164121493338014,0.908782629083305,0.363464877676374,0.66489619185997
"ENSG00000092929",48.6649936019346,0.731105649841476,0.508863239302869,1.43674290727519,0.150791058270822,0.407227278443581
"ENSG00000092931",414.749451178379,-0.226724867453956,0.224963301745795,-1.00783045809913,0.313535861167268,0.617565110194573
"ENSG00000092964",3768.19451959517,-0.260640862893953,0.143539829111979,-1.81580864702452,0.0693997303970579,0.250371347513922
"ENSG00000092969",216.673053855209,-1.83722584626783,0.325362426308636,-5.64670563565643,1.63551511505429e-08,7.32836580399325e-07
"ENSG00000092978",269.435803150646,-0.107410263929251,0.16374989198441,-0.655940975762457,0.511862102262474,0.778484789994494
"ENSG00000093000",1415.97086669923,0.311449519152315,0.13209346921706,2.35779649817911,0.0183837678009675,0.100877595415092
"ENSG00000093009",10.8609152935881,0.130510309664654,0.876587008045041,0.148884604114447,0.881644689942621,0.965688147804766
"ENSG00000093010",2860.98771563464,0.25668245078362,0.124553532830674,2.06082031516978,0.0393201856176603,0.169821618921271
"ENSG00000093072",622.024417858037,-0.433392270997764,0.196082670494937,-2.2102527974748,0.0270876225735677,0.131403601497977
"ENSG00000093134",13.4081408089646,-0.591405157474741,0.640970368198564,-0.922671603582665,0.356178368372855,0.658486497681505
"ENSG00000093144",1547.1070655263,0.792990562267739,0.120308312030543,6.59131982556967,4.35933641769366e-11,3.18947584763142e-09
"ENSG00000093167",2143.3476076315,0.693337777388513,0.0994652518209785,6.97065321501834,3.1547273721074e-12,2.84394916967658e-10
"ENSG00000093183",1409.81538953803,0.42838818692284,0.171291919585313,2.50092466684908,0.0123869524176625,0.0758202674333797
"ENSG00000093217",76.9275912350377,-1.14280988633559,0.340213519476237,-3.35909604090677,0.000781978855159904,0.00851406884356344
"ENSG00000094631",510.589886790474,-0.164356695709593,0.149274507777362,-1.10103659463896,0.270880730575341,0.57066193692635
"ENSG00000094661",0,NA,NA,NA,NA,NA
"ENSG00000094755",25.3466972982286,-0.0173360359769132,0.440172069692218,-0.0393846796981805,0.968583694262665,0.991832322488713
"ENSG00000094796",0,NA,NA,NA,NA,NA
"ENSG00000094804",33.8861585958202,-0.00947192401535337,0.35334131254029,-0.0268067267516966,0.978613887975317,0.993947870515912
"ENSG00000094841",150.371958343413,0.0729452989757265,0.181058308930563,0.402882913281275,0.687034361795575,0.886207987178566
"ENSG00000094880",586.79829983409,-0.108583308145832,0.129075888605109,-0.841236185311329,0.400215632633784,0.698150086890619
"ENSG00000094914",741.94457487555,-0.00839278383097453,0.127949746422707,-0.0655943764300037,0.947700766431469,0.986998219474941
"ENSG00000094916",2231.84557585399,-0.686893773442648,0.124025412819906,-5.53833087772154,3.0536793139542e-08,1.26016275776121e-06
"ENSG00000094963",2442.47666550255,0.658377408553523,0.578411032953737,1.13825181582624,0.255015347746223,0.552138304734316
"ENSG00000094975",771.298561473977,-0.0786595886074263,0.136689419619738,-0.57546215958962,0.564978775419233,0.815069875569088
"ENSG00000095002",401.113964062727,-0.417192442998194,0.207722221410256,-2.0084150851354,0.0445992012044495,0.185005451175401
"ENSG00000095015",328.941935009617,-0.311365445041365,0.221486969725925,-1.4057957695058,0.159784778641892,0.421557115913175
"ENSG00000095059",492.627142417214,0.161836216582635,0.112754119684668,1.43530202741356,0.151201050291144,0.407782693037035
"ENSG00000095066",229.052332068397,-0.096462879859725,0.282472465455043,-0.34149480624361,0.732731114157255,0.907598979628006
"ENSG00000095110",0.786401027107983,-2.04666670455162,2.28182886990423,-0.896941366438897,0.369750205120452,NA
"ENSG00000095139",4359.06649521858,0.232366980741596,0.0787123024985906,2.95210498696511,0.0031561560088201,0.0267787018227341
"ENSG00000095203",95.1796668387511,-0.170846879561765,0.401198907079613,-0.425840839910021,0.670223825700219,0.877618869118953
"ENSG00000095209",200.49681646061,-0.521469772413871,0.221831573220593,-2.35074640116857,0.0187357982524312,0.102179929612197
"ENSG00000095261",979.932651702169,-0.209242799238568,0.112400623669107,-1.86158041128448,0.0626622565406006,0.233883345434343
"ENSG00000095303",1539.56366470537,0.749163069410932,0.337523895555944,2.2195852775904,0.0264469325674045,0.128998001202364
"ENSG00000095319",1039.17374452076,-0.308424989421686,0.143617791309458,-2.1475402637067,0.0317502953116213,0.14699332862863
"ENSG00000095321",1627.63459370917,0.215178542622383,0.104489578076717,2.05933018950846,0.0394626183246716,0.1703095418078
"ENSG00000095370",4.62919989995949,0.0402390800029697,1.18561255130776,0.0339394855077952,0.972925406431122,NA
"ENSG00000095380",561.350893294953,0.447676387873116,0.131601824092388,3.40174910918284,0.000669560753868688,0.0075059197759743
"ENSG00000095383",278.760231479178,0.528865490130376,0.222212974302435,2.37999375054754,0.0173129316648091,0.0969690643726087
"ENSG00000095397",117.713495708322,-0.683376824749759,0.264688348069189,-2.58181680355316,0.00982817403052638,0.063582954161607
"ENSG00000095464",4.74681490263783,1.0364619244428,0.993253701620398,1.04350169825888,0.296715994687258,NA
"ENSG00000095485",250.771407978222,0.309872192460773,0.200231426653262,1.54757021732345,0.121725806587782,0.358525348263702
"ENSG00000095539",169.204742827059,0.00788143822335947,0.234158952398749,0.0336584962591486,0.973149475392044,0.992347751468658
"ENSG00000095564",1595.33209110006,0.183559224005146,0.11878044984679,1.54536562407291,0.122257850335372,0.359742596333634
"ENSG00000095574",378.936682828941,0.0766096588840547,0.148222241404942,0.516856702191931,0.605256194434034,0.840895795312673
"ENSG00000095585",25.0798181696011,-2.70620716259463,0.686329130701326,-3.94301661045523,8.04630801341156e-05,0.00132314152945839
"ENSG00000095587",7.69939897580517,0.27510286233999,0.754726806643338,0.364506547161768,0.715479785670498,NA
"ENSG00000095596",0.636557435199153,2.90475878076181,3.44749355798629,0.842571199018716,0.399468304355535,NA
"ENSG00000095627",1.5573674973932,0.332862821094699,1.47545235573296,0.225600521630767,0.821512135106731,NA
"ENSG00000095637",48.7034805582439,1.51475725047884,0.408390591824834,3.70908948639186,0.000208005908978413,0.00290881762832693
"ENSG00000095713",0,NA,NA,NA,NA,NA
"ENSG00000095739",112.815708602585,0.394536917093133,0.399237752880341,0.988225472783339,0.323042235547048,0.628897066704739
"ENSG00000095752",57.2415580642125,0.266642522589206,0.411848765535528,0.647428242846596,0.517354821981695,0.781657898933836
"ENSG00000095777",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000095787",2465.40716549013,0.109948154199505,0.132764948181182,0.828141431196586,0.407590408257303,0.704032474116886
"ENSG00000095794",239.475615834663,-0.169130483271107,0.159430376528902,-1.06084227456144,0.288761586607712,0.591156001251422
"ENSG00000095906",500.353142132766,0.0594067657638007,0.171823584464321,0.345742791648818,0.729536022123421,0.90589869250583
"ENSG00000095917",0,NA,NA,NA,NA,NA
"ENSG00000095932",0.334771377310263,-1.791913298124,3.48921115663963,-0.513558285148253,0.607560850845932,NA
"ENSG00000095951",479.323845367964,-0.476589742516119,0.192825172756782,-2.47161579425763,0.0134503983863472,0.0807077193190289
"ENSG00000095970",1.25641163995825,-2.01928463433788,2.18381826434774,-0.924657819427568,0.35514392692563,NA
"ENSG00000095981",0,NA,NA,NA,NA,NA
"ENSG00000096006",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000096060",2630.23049426017,3.94505193427763,0.292884106018562,13.4696689004613,2.35921552414669e-41,3.24821082847288e-38
"ENSG00000096063",781.057637513132,0.225965239365767,0.128518320005313,1.7582336849441,0.0787077559327422,0.271223882503158
"ENSG00000096070",1008.62012536725,0.00339204675885348,0.144701369181823,0.0234417046502942,0.981297938635567,0.994564462667127
"ENSG00000096080",268.875470935324,-0.0476667338294419,0.115470866923067,-0.41280311735427,0.679750867305869,0.882237285572661
"ENSG00000096088",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000096092",420.697843710737,0.435275130146471,0.213294155680649,2.04072694236489,0.0412779758107817,0.175704031381194
"ENSG00000096093",667.089063650855,-0.0397820271673633,0.131109671180623,-0.303425573484643,0.761565558917355,0.920733531107758
"ENSG00000096150",4139.69748732012,0.00492900647763366,0.232509642046554,0.021199148707333,0.98308679336393,0.994706482692314
"ENSG00000096155",164.522207031653,-0.337368241851849,1.129202246647,-0.298766888618593,0.7651179166944,0.922109422797922
"ENSG00000096171",100.043375824677,0.305418350708856,0.441286463855463,0.69210903964843,0.488868855239003,0.762347488940969
"ENSG00000096264",0,NA,NA,NA,NA,NA
"ENSG00000096384",10448.0439393761,-0.353828572518918,0.0607747615559978,-5.82196562289925,5.81595140430637e-09,2.8413736780071e-07
"ENSG00000096395",0.577325582060661,-0.464662736185792,2.12609092955131,-0.218552616789469,0.82699856672344,NA
"ENSG00000096401",1041.92486510061,0.189219262254178,0.0956063740405412,1.97914902801293,0.0477992298332501,0.195073925040305
"ENSG00000096433",2559.15805913518,0.186321237530693,0.179362499451026,1.03879706237906,0.298899127878704,0.602532582420202
"ENSG00000096654",158.481672670542,-0.636933385205349,0.163461834658231,-3.89652659005732,9.75820984677449e-05,0.00156389511248042
"ENSG00000096696",146.080556964878,0.963845320494527,0.919966568186644,1.04769602920938,0.294778677614665,0.598528364723704
"ENSG00000096717",525.30441120951,0.214205400762605,0.125266534073155,1.70999702632078,0.0872664229370695,0.290026327711634
"ENSG00000096746",1651.42915081009,-0.0658751982432752,0.125225036555208,-0.526054533944836,0.598850317260799,0.836523524710828
"ENSG00000096872",288.134167121569,-0.041062339745207,0.164093829824134,-0.250236951561282,0.802404110835282,0.937337428558746
"ENSG00000096968",708.610929724162,0.671549335336371,0.191961955846775,3.49834597368035,0.000468153409397912,0.00570408961008155
"ENSG00000096996",10.956116645931,-0.12220675184385,0.571619832527962,-0.213790258646899,0.830710621809999,0.949843880958999
"ENSG00000097007",5943.04723499127,-0.101453100962322,0.123543841469856,-0.821191082900523,0.411537434946339,0.706819511483592
"ENSG00000097021",522.944748121463,-0.0345989518940412,0.108259586096927,-0.319592501148711,0.749277259694517,0.91604101840371
"ENSG00000097033",3255.30538307491,0.287879129010872,0.145650164770153,1.97651083653196,0.0480969496367851,0.195738150226741
"ENSG00000097046",52.9970045058307,-0.0956405129509403,0.461526735211249,-0.207226376403014,0.835833068987525,0.951924487127091
"ENSG00000097096",202.362232341925,1.2240317028473,0.243021789732509,5.03671586072415,4.73586978451375e-07,1.45109936659519e-05
"ENSG00000099139",410.128364416879,-0.402561315511167,0.154467769820422,-2.60611851895815,0.00915747686879778,0.0602476052032764
"ENSG00000099194",1441.84356435431,-1.98138749031257,0.414304561179406,-4.78244189412767,1.73178455597947e-06,4.55345088547033e-05
"ENSG00000099203",374.515183967205,-0.173278144370099,0.125861584373958,-1.37673576279842,0.168593957583729,0.434022690397004
"ENSG00000099204",852.738214777329,1.43267727152177,0.204554925642038,7.00387569267775,2.48977038414271e-12,2.32762793011366e-10
"ENSG00000099219",596.672301254984,0.352560668624181,0.143793201710277,2.45185908951759,0.0142120304001699,0.083849318430297
"ENSG00000099246",1638.31021707607,0.0387434216025861,0.0970700327037217,0.39912855207167,0.68979848508166,0.887614550333794
"ENSG00000099250",6752.22963225513,-0.144520233994781,0.213017590303036,-0.678442722918741,0.497491028536947,0.768826696652251
"ENSG00000099251",20.3495460489672,-0.297301286108534,0.541504220187895,-0.549028567137249,0.582985845361682,0.825864804789324
"ENSG00000099256",377.801594917523,-0.43958168806489,0.146609779311787,-2.99831082297761,0.00271480640971583,0.023656929272236
"ENSG00000099260",124.299099245156,-0.712605985313385,0.366337984204037,-1.94521457244382,0.0517491586839194,0.205382863801876
"ENSG00000099282",0.804331403399719,-2.15075383537034,2.23728850508054,-0.961321631289977,0.33639047484597,NA
"ENSG00000099284",396.872402888914,-0.283479499913944,0.263532031872215,-1.07569276455699,0.282064684422182,0.583509035046298
"ENSG00000099290",5022.20143780565,0.161617616765186,0.147278380504785,1.09736144715371,0.272483419480943,0.572675702704918
"ENSG00000099308",433.02054732531,0.340595829379006,0.145743697489154,2.33695065547758,0.019441749979683,0.104696561758521
"ENSG00000099326",412.99688253459,-0.331227394595796,0.139535696765932,-2.37378249632725,0.0176069186999484,0.0981077202762024
"ENSG00000099330",175.078470247332,0.391282829272249,0.18134039969548,2.15772563603763,0.0309491695575741,0.144445353759464
"ENSG00000099331",2723.17957952671,-0.034806710686112,0.171591507408213,-0.202846348352821,0.839255130172416,0.953455775745348
"ENSG00000099337",903.309496314424,2.39562081448463,0.361465574247091,6.627521360712,3.41370250818766e-11,2.57216539733842e-09
"ENSG00000099338",19.7309398624953,0.455586245340193,0.55441233212528,0.82174623279708,0.411221340380933,0.706813493748767
"ENSG00000099341",1825.22735555683,0.314746490092475,0.0940619282038905,3.34616242833364,0.000819383820310898,0.00881987772466847
"ENSG00000099364",319.879507670126,0.000954939938141953,0.229269443002332,0.00416514266199983,0.99667670658543,0.998787052288515
"ENSG00000099365",89.8519670138821,-0.930097928871837,0.261666993107186,-3.55450994344879,0.000378684192087521,0.00477533063211116
"ENSG00000099377",373.410903247262,0.178874789499381,0.247967296883547,0.721364436953901,0.470685321060301,0.74955867226016
"ENSG00000099381",561.939869954254,0.0399057631597233,0.117844033330648,0.338632020916625,0.734886957143977,0.908931234458598
"ENSG00000099385",553.894407185042,0.078373791385034,0.102969322016782,0.761137296526634,0.446575065635682,0.733213876592857
"ENSG00000099399",0,NA,NA,NA,NA,NA
"ENSG00000099617",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000099622",2849.34693620224,-0.29799663279174,0.097348790648824,-3.06112311006238,0.00220508407900578,0.020033592307464
"ENSG00000099624",576.099662716386,0.148323658386636,0.175858710920598,0.843425142889885,0.398990715060642,0.697692458098767
"ENSG00000099625",76.0263794944081,0.201919954418037,0.250302049901558,0.806705156819331,0.419836372396946,0.713270117060143
"ENSG00000099715",2.78655327541843,-1.90986439798419,1.11557251548859,-1.71200381101871,0.0868959661433028,NA
"ENSG00000099721",0,NA,NA,NA,NA,NA
"ENSG00000099725",269.140410287451,-0.738542703680601,1.25902557478358,-0.586598650950798,0.557473288932178,0.810369890847691
"ENSG00000099769",2.90199125881826,0.335677710407303,1.05827550065654,0.317193122394929,0.751097068223607,NA
"ENSG00000099783",2795.78193689601,0.193863139154147,0.177993711361094,1.08915723859962,0.276084552272761,0.576651571393044
"ENSG00000099785",446.125553515426,0.519153721425924,0.185687423156295,2.79584751945718,0.00517638163636583,0.0391785606610497
"ENSG00000099795",616.312417005886,-0.0103632245911713,0.155016479648829,-0.0668524057225911,0.94669920295452,0.986565707613446
"ENSG00000099797",694.942057697151,-0.0261133035016924,0.104904982141368,-0.24892338732304,0.803420044122242,0.937498772496444
"ENSG00000099800",483.299656759421,0.179038687036502,0.193127821660329,0.927047617983253,0.353901811317917,0.656607787199555
"ENSG00000099804",621.732247907976,-0.0209641583161582,0.133718661876663,-0.156778104282069,0.875419729687135,0.9640711563741
"ENSG00000099810",663.723518408444,0.174385830611831,0.131818545438182,1.3229233415689,0.18586087211987,0.460848544246142
"ENSG00000099812",2.72138253269228,-0.0893424852752205,1.10456099250312,-0.0808850628273188,0.935533359176387,NA
"ENSG00000099814",894.653394935629,-0.0280868213519317,0.150570213583465,-0.186536371859249,0.852024158745317,0.957375763080505
"ENSG00000099817",2726.17147395163,-0.086804486258541,0.0907978266274392,-0.956019427807632,0.339062419242992,0.64462720806366
"ENSG00000099821",509.593872849874,0.341467993391397,0.198813279590172,1.71753111308908,0.0858821746887235,0.286747252129788
"ENSG00000099822",46.9782809082648,0.571792053216036,0.28597988285831,1.99941355140471,0.045563626897547,0.187873980224163
"ENSG00000099834",2.15996725204797,-0.75754967066028,1.248293337754,-0.60686831191722,0.543938309076814,NA
"ENSG00000099840",39.8817535498606,1.1740572037119,0.335033700024205,3.50429584733439,0.000457816442806396,0.00559163711798618
"ENSG00000099849",41.6031871944642,1.3438158989108,0.332034909511604,4.04721268883274,5.18311419354768e-05,0.000898149478962009
"ENSG00000099860",373.609719689536,1.41592448731237,0.167727769494336,8.44180120907281,3.12484473849078e-17,5.70190042945095e-15
"ENSG00000099864",2041.35291751076,0.0742275146350956,0.6257442431286,0.11862276872732,0.905574225879785,0.973707595711265
"ENSG00000099866",9.87148027884897,0.164311625291623,0.569045978417316,0.288749295353289,0.772773236398014,NA
"ENSG00000099875",1577.32606936254,0.333847063059146,0.18293551134476,1.82494399586518,0.0680094810833455,0.247006354665122
"ENSG00000099889",202.186647108687,-0.407328633663538,0.235845498923797,-1.72709945927418,0.0841498027123362,0.283399769196872
"ENSG00000099899",494.739718405583,-0.215631941327553,0.144795171206411,-1.48922052808073,0.136429306874395,0.382703130049783
"ENSG00000099901",557.336412120634,-0.0392187073705588,0.131537445270924,-0.298156219240697,0.765583934890112,0.92225544660203
"ENSG00000099904",1105.51069828367,0.319071564221594,0.116542039115927,2.73782376421445,0.00618472091227948,0.0445128077431932
"ENSG00000099910",481.311306627097,-0.143049738208671,0.12185262902778,-1.17395692936636,0.240412277785753,0.533165509794822
"ENSG00000099917",1880.16701005524,0.0831680501076882,0.0826671355003433,1.00605941653008,0.314386989317769,0.618523116811848
"ENSG00000099937",0.519842448815064,0.30528604203622,3.09573139417234,0.098615158476254,0.921443833966419,NA
"ENSG00000099940",993.571111248341,-0.242346063576238,0.143021727869367,-1.69447025418118,0.0901759594488969,0.296636599881308
"ENSG00000099942",1455.53664434888,0.0606559831858593,0.100094746534333,0.605985681426885,0.54452426139499,0.799963133070824
"ENSG00000099949",1583.14511087276,0.225447761219996,0.168560835296546,1.33748602291494,0.181064041644624,0.452660104111559
"ENSG00000099953",137.167962129132,-0.551327090561781,0.200217147858106,-2.75364571146776,0.0058935528749912,0.0429744141992016
"ENSG00000099954",5.0569818613636,0.118951689326354,0.782619891271641,0.151991650931687,0.87919352073647,NA
"ENSG00000099956",452.442825261528,-0.318723043228545,0.192171205992748,-1.65853693628052,0.0972091386661771,0.311847575746506
"ENSG00000099957",70.0946483509306,-0.210912142878524,0.550779893691678,-0.382933627923227,0.701768976854564,0.893013427123572
"ENSG00000099958",1.29636019801273,-0.796631279053931,1.58562951199764,-0.502406945018515,0.615381294733929,NA
"ENSG00000099960",11.6519219706376,-0.379938158001958,0.602995293460996,-0.63008478195781,0.528639115764282,0.78792742934267
"ENSG00000099968",1379.70016746433,-0.0271328297750841,0.170099807967211,-0.159511231078604,0.87326611048562,0.963963317078003
"ENSG00000099974",28.3912380938036,0.498716599270591,0.326532699719255,1.52730982134217,0.126683988423094,0.366360321685652
"ENSG00000099977",247.82821374332,0.33940522209373,0.184729349740648,1.83731076068984,0.0661640322426204,0.242620826122022
"ENSG00000099984",14.0116712371593,0.660514128410307,1.22374016462797,0.539750306071804,0.589369241961842,0.830016474754705
"ENSG00000099985",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000099991",1717.18711285841,0.695070322363617,0.179538263866263,3.87143279318647,0.000108197490280458,0.0017033794077937
"ENSG00000099992",373.419497905486,0.338249051996204,0.17747835589865,1.90586085995389,0.0566682603209673,0.219274604640023
"ENSG00000099994",70.0089959503883,0.649214735415622,0.774712298603088,0.838007524323862,0.402026477631644,0.699447559302843
"ENSG00000099995",2004.52640008915,0.0887803807179289,0.110743446749555,0.801676156230757,0.422740311838487,0.715272262629191
"ENSG00000099998",528.808902141163,2.30940077219518,0.867967165060269,2.66070061767235,0.00779782576861477,0.0533174136639597
"ENSG00000099999",305.58588907078,-0.100398487892827,0.121128702876879,-0.828857946203525,0.407184794258541,0.70380563626745
"ENSG00000100003",243.938715714937,0.622287858443227,0.271752954787919,2.28990282342605,0.0220269505356889,0.113468763898982
"ENSG00000100012",1.69482138701796,-0.275180151423172,1.20758556705267,-0.22787631695102,0.819742394705449,NA
"ENSG00000100014",2449.27605392276,0.342060588852441,0.140391853268777,2.43647035699126,0.0148313850164776,0.0861608462119496
"ENSG00000100023",901.909538391522,-0.114172991496248,0.118787933140938,-0.961149743726796,0.336476881283753,0.641582854982904
"ENSG00000100024",9.79424011357981,0.329187035104298,0.771896025142981,0.426465513983339,0.669768671892867,NA
"ENSG00000100027",108.244895292962,0.45295434458393,0.35157162985997,1.28837001086902,0.197617192813821,0.475745093811051
